230	5 
231	21 
232	11 
233	35 
234	31 
235	31 
236	12 
237	13 
238	6 
239	25 
240	15 
241	29 
242	11 
243	27 
244	16 
245	12 
246	36 
247	34 
248	32 
249	26 
250	18 
251	14 
252	38 
253	13 
254	26 
255	2 
256	4 
257	38 
258	33 
259	1 
260	30 
261	16 
262	30 
263	12 
264	7 
265	22 
266	1 
267	13 
268	27 
269	2 
270	23 
271	34 
272	32 
273	3 
274	24 
275	38 
276	38 
277	34 
278	24 
279	29 
280	18 
281	38 
282	27 
283	30 
284	8 
285	8 
286	29 
287	4 
288	24 
289	22 
290	37 
291	16 
292	34 
293	36 
294	35 
295	21 
296	7 
297	23 
298	26 
299	14 
300	19 
301	26 
302	29 
303	36 
304	8 
305	25 
306	29 
307	4 
308	5 
309	34 
310	16 
311	14 
312	24 
313	7 
314	26 
315	1 
316	16 
317	7 
318	19 
319	37 
320	28 
321	7 
322	24 
323	34 
324	1 
325	11 
326	28 
327	30 
328	8 
329	28 
330	19 
331	21 
332	20 
333	2 
334	28 
335	31 
336	1 
337	26 
338	19 
339	13 
340	9 
341	31 
342	23 
343	40 
344	12 
345	26 
346	19 
347	29 
348	22 
349	9 
350	35 
351	20 
352	8 
353	27 
354	17 
355	15 
356	30 
357	27 
358	9 
359	23 
360	16 
361	4 
362	15 
363	8 
364	38 
365	39 
366	38 
367	29 
368	16 
369	39 
370	27 
371	23 
372	17 
373	19 
374	2 
375	12 
376	5 
377	26 
378	12 
379	19 
380	4 
381	13 
382	11 
383	15 
384	29 
385	16 
386	32 
387	10 
388	1 
389	33 
390	30 
391	35 
392	34 
393	7 
394	33 
395	20 
396	16 
397	13 
398	16 
399	24 
400	13 
401	35 
402	12 
403	20 
404	1 
405	12 
406	13 
407	2 
408	20 
409	29 
410	30 
411	25 
412	28 
413	20 
414	22 
415	18 
416	36 
417	15 
418	5 
419	33 
420	27 
421	6 
422	19 
423	30 
424	2 
425	15 
426	30 
427	17 
428	21 
429	7 
430	35 
431	20 
432	5 
433	3 
434	18 
435	2 
436	18 
437	30 
438	12 
439	9 
440	13 
441	39 
442	26 
443	20 
444	6 
445	6 
446	30 
447	14 
448	38 
449	34 
450	34 
451	29 
452	7 
453	4 
454	25 
455	35 
456	27 
457	5 
458	15 
459	8 
460	8 
461	35 
462	16 
463	23 
464	2 
465	19 
466	32 
467	13 
468	19 
469	11 
470	5 
471	9 
472	34 
473	22 
474	16 
475	38 
476	23 
477	36 
478	39 
479	25 
480	35 
481	16 
482	27 
483	39 
484	27 
485	9 
486	29 
487	1 
488	35 
489	33 
490	15 
491	19 
492	30 
493	2 
494	16 
495	8 
496	25 
497	29 
498	34 
499	3 
500	40 
501	11 
502	15 
503	18 
504	7 
505	34 
506	27 
507	19 
508	35 
509	27 
510	15 
511	24 
512	16 
513	15 
514	29 
515	1 
516	3 
517	26 
518	17 
519	20 
520	39 
521	29 
522	1 
523	16 
524	7 
525	5 
526	36 
527	39 
528	28 
529	14 
530	8 
531	15 
532	9 
533	1 
534	14 
535	8 
536	3 
537	40 
538	9 
539	17 
540	40 
541	13 
542	1 
543	40 
544	36 
545	33 
546	32 
547	3 
548	13 
549	7 
550	19 
551	10 
552	34 
553	26 
554	7 
555	17 
556	23 
557	9 
558	27 
559	13 
560	27 
561	10 
562	36 
563	7 
564	8 
565	19 
566	1 
567	20 
568	11 
569	34 
570	4 
571	34 
572	34 
573	7 
574	21 
575	32 
576	39 
577	26 
578	3 
579	19 
580	12 
581	38 
582	27 
583	32 
584	26 
585	26 
586	23 
587	24 
588	35 
589	2 
590	30 
591	13 
592	35 
593	2 
594	13 
595	8 
596	10 
597	19 
598	13 
599	7 
600	7 
601	19 
602	40 
603	23 
604	13 
605	30 
606	15 
607	4 
608	36 
609	11 
610	2 
611	36 
612	3 
613	39 
614	15 
615	21 
616	20 
617	13 
618	7 
619	18 
620	19 
621	30 
622	39 
623	7 
624	2 
625	22 
626	8 
627	26 
628	3 
629	20 
630	15 
631	13 
632	34 
633	4 
634	16 
635	33 
636	19 
637	27 
638	16 
639	15 
640	40 
641	27 
642	13 
643	15 
644	19 
645	3 
646	29 
647	24 
648	38 
649	30 
650	28 
651	27 
652	12 
653	40 
654	35 
655	32 
656	7 
657	1 
658	35 
659	19 
660	29 
661	15 
662	3 
663	8 
664	21 
665	39 
666	26 
667	13 
668	28 
669	5 
670	19 
671	40 
672	18 
673	4 
674	1 
675	34 
676	4 
677	15 
678	33 
679	18 
680	10 
681	5 
682	36 
683	24 
684	32 
685	29 
686	21 
687	21 
688	8 
689	12 
690	18 
691	34 
692	27 
693	28 
694	34 
695	34 
696	21 
697	34 
698	29 
699	30 
700	8 
701	8 
702	2 
703	13 
704	19 
705	16 
706	1 
707	8 
708	35 
709	38 
710	28 
711	20 
712	8 
713	15 
714	16 
715	2 
716	27 
717	16 
718	39 
719	29 
720	15 
721	32 
722	29 
723	27 
724	38 
725	26 
726	22 
727	38 
728	38 
729	38 
730	19 
731	23 
732	35 
733	32 
734	7 
735	40 
736	10 
737	33 
738	35 
739	1 
740	18 
741	10 
742	38 
743	24 
744	16 
745	36 
746	2 
747	38 
748	7 
749	38 
750	22 
751	22 
752	2 
753	4 
754	10 
755	35 
756	36 
757	32 
758	12 
759	36 
760	39 
761	19 
762	34 
763	38 
764	22 
765	19 
766	22 
767	7 
768	30 
769	8 
770	29 
771	23 
772	38 
773	35 
774	4 
775	27 
776	10 
777	10 
778	3 
779	7 
780	12 
781	22 
782	12 
783	33 
784	8 
785	23 
786	34 
787	32 
788	7 
789	10 
790	10 
791	1 
792	35 
793	13 
794	22 
795	26 
796	3 
797	13 
798	20 
799	22 
800	22 
801	2 
802	19 
803	16 
804	16 
805	19 
806	38 
807	39 
808	34 
809	2 
810	7 
811	4 
812	2 
813	7 
814	36 
815	1 
816	30 
817	12 
818	19 
819	16 
820	13 
821	19 
822	34 
823	26 
824	34 
825	23 
826	16 
827	22 
828	35 
829	22 
830	34 
831	34 
832	15 
833	19 
834	2 
835	35 
836	19 
837	20 
838	19 
839	4 
840	32 
841	2 
842	36 
843	19 
844	34 
845	13 
846	8 
847	36 
848	15 
849	16 
850	7 
851	22 
852	30 
853	15 
854	27 
855	26 
856	23 
857	12 
858	19 
859	16 
860	15 
861	8 
862	13 
863	3 
864	20 
865	2 
866	27 
867	4 
868	35 
869	12 
870	2 
871	12 
872	16 
873	3 
874	15 
875	29 
876	32 
877	3 
878	13 
879	12 
880	13 
881	35 
882	4 
883	7 
884	20 
885	19 
886	26 
887	7 
888	19 
889	19 
890	13 
891	7 
892	7 
893	38 
894	26 
895	22 
896	16 
897	30 
898	23 
899	4 
900	32 
901	16 
902	16 
903	22 
904	7 
905	38 
906	30 
907	20 
908	8 
909	34 
910	22 
911	16 
912	13 
913	15 
914	29 
915	15 
916	27 
917	32 
918	38 
919	30 
920	29 
921	38 
922	13 
923	32 
924	7 
925	2 
926	32 
927	30 
928	8 
929	20 
930	29 
931	20 
932	20 
933	27 
934	35 
935	26 
936	34 
937	2 
938	30 
939	29 
940	22 
941	15 
942	30 
943	8 
944	20 
945	16 
946	38 
947	35 
948	22 
949	1 
950	13 
951	8 
952	27 
953	29 
954	19 
955	1 
956	29 
957	30 
958	16 
959	15 
960	1 
961	38 
962	2 
963	38 
964	19 
965	1 
966	26 
967	38 
968	13 
969	27 
970	26 
971	8 
972	27 
973	27 
974	38 
975	7 
976	8 
977	15 
978	27 
979	13 
980	19 
981	7 
982	29 
983	16 
984	16 
985	26 
986	34 
987	29 
988	19 
989	8 
990	22 
991	15 
992	13 
993	29 
994	35 
995	27 
996	15 
997	1 
998	38 
999	22 
1000	27 
