148	940
148	948
148	999
149	419
149	473
149	750
149	752
149	781
149	851
149	990
149	999
150	16
150	492
150	548
150	573
150	656
150	813
150	887
150	975
151	466
151	571
151	695
151	750
151	762
151	786
151	936
151	986
152	595
152	908
152	919
152	924
152	927
152	938
152	942
152	957
153	634
153	744
153	781
153	790
153	859
153	901
153	911
153	984
154	305
154	774
154	839
154	867
154	875
154	882
154	899
154	922
155	65
155	727
155	756
155	783
155	819
155	961
155	967
155	998
156	44
156	67
156	432
156	457
156	525
156	669
156	681
156	987
157	394
157	489
157	635
157	678
157	686
157	737
157	777
157	783
158	145
158	251
158	333
158	447
158	529
158	534
158	786
158	802
159	34
159	397
159	862
159	870
159	878
159	880
159	894
159	979
160	189
160	194
160	245
160	489
160	545
160	678
160	737
160	783
161	14
161	113
161	359
161	417
161	427
161	518
161	539
161	555
162	751
162	766
162	813
162	855
162	895
162	937
162	940
162	999
163	371
163	908
163	917
163	932
163	951
163	971
163	976
163	989
164	28
164	109
164	646
164	908
164	928
164	971
164	976
164	989
165	596
165	644
165	659
165	885
165	888
165	919
165	964
165	988
166	74
166	606
166	749
166	921
166	941
166	963
166	967
166	998
167	472
167	552
167	675
167	786
167	864
167	897
167	909
167	986
168	494
168	714
168	826
168	859
168	890
168	903
168	945
168	958
169	864
169	891
169	910
169	917
169	929
169	931
169	932
169	944
170	187
170	533
170	642
170	797
170	862
170	877
170	950
170	968
171	131
171	751
171	764
171	794
171	895
171	931
171	940
171	948
172	730
172	798
172	821
172	836
172	843
172	964
172	972
172	988
173	35
173	554
173	810
173	883
173	924
173	975
173	981
173	994
174	13
174	180
174	416
174	476
174	530
174	785
174	825
174	898
175	269
175	464
175	743
175	746
175	834
175	841
175	937
175	985
176	1
176	91
176	234
176	235
176	335
176	341
176	483
176	573
177	586
177	692
177	765
177	771
177	785
177	825
177	856
177	898
178	586
178	726
178	800
178	851
178	910
178	912
178	940
178	999
179	702
179	715
179	870
179	925
179	929
179	937
179	947
179	962
180	174
180	556
180	693
180	771
180	825
180	856
180	898
180	953
181	18
181	423
181	707
181	764
181	766
181	799
181	800
181	990
182	21
182	81
182	238
182	421
182	444
182	445
182	612
182	854
183	266
183	372
183	552
183	706
183	949
183	960
183	965
183	997
184	71
184	252
184	297
184	476
184	603
184	771
184	856
184	898
185	280
185	434
185	436
185	672
185	679
185	740
185	981
185	998
186	500
186	615
186	664
186	686
186	687
186	696
186	749
186	977
187	170
187	217
187	499
187	845
187	950
187	971
187	979
187	992
188	191
188	449
188	707
188	861
188	915
188	951
188	971
188	976
189	160
189	784
189	792
189	846
189	870
189	928
189	971
189	976
190	883
190	906
190	927
190	930
190	938
190	942
190	952
190	957
191	131
191	188
191	407
191	799
191	812
191	834
191	925
191	962
192	202
192	354
192	372
192	427
192	518
192	539
192	697
192	876
193	300
193	797
193	880
193	890
193	958
193	968
193	979
193	992
194	160
194	523
194	545
194	635
194	678
194	703
194	737
194	783
195	435
195	524
195	757
195	813
195	850
195	887
195	904
195	981
196	816
196	884
196	920
196	924
196	930
196	982
196	987
196	993
197	276
197	556
197	785
197	836
197	840
197	856
197	898
197	997
198	544
198	548
198	884
198	907
198	929
198	931
198	932
198	944
199	240
199	592
199	630
199	853
199	865
199	915
199	959
199	996
200	230
200	276
200	281
200	582
200	726
200	946
200	961
200	974
201	522
201	533
201	807
201	836
201	949
201	955
201	965
201	997
202	31
202	119
202	192
202	427
202	518
202	539
202	555
202	565
203	508
203	750
203	815
203	853
203	910
203	948
203	990
203	999
204	358
204	439
204	532
204	538
204	557
204	587
204	723
204	930
205	288
205	312
205	346
205	399
205	587
205	743
205	855
205	899
206	463
206	515
206	566
206	733
206	852
206	949
206	965
206	997
207	89
207	433
207	540
207	653
207	671
207	735
207	900
207	965
208	279
208	548
208	826
208	953
208	956
208	982
208	987
208	993
209	660
209	861
209	908
209	928
209	943
209	951
209	971
209	987
210	124
210	437
210	803
210	825
210	918
210	921
210	963
210	998
211	281
211	709
211	772
211	830
211	850
211	946
211	974
211	998
212	21
212	81
212	238
212	421
212	444
212	445
212	625
212	768
213	438
213	550
213	670
213	802
213	883
213	969
213	980
213	988
214	67
214	444
214	914
214	943
214	951
214	971
214	976
214	989
215	9
215	34
215	91
215	138
215	219
215	290
215	319
215	971
216	284
216	671
216	815
216	955
216	960
216	965
216	986
216	997
217	81
217	187
217	305
217	411
217	454
217	479
217	496
217	650
218	360
218	363
218	493
218	507
218	746
218	809
218	870
218	937
219	9
219	116
219	138
219	215
219	290
219	319
219	392
219	556
220	278
220	731
220	770
220	920
220	939
220	953
220	982
220	993
221	666
221	724
221	778
221	839
221	935
221	966
221	970
221	985
222	47
222	782
222	806
222	817
222	852
222	857
222	866
222	869
223	246
223	324
223	515
223	652
223	740
223	960
223	965
223	997
224	122
224	675
224	677
224	853
224	941
224	977
224	995
224	996
225	17
225	632
225	652
225	689
225	782
225	857
225	869
225	871
226	689
226	780
226	782
226	857
226	867
226	869
226	871
226	880
227	34
227	675
227	762
227	844
227	909
227	917
227	979
227	986
228	435
228	575
228	766
228	851
228	867
228	910
228	990
228	999
229	323
229	391
229	498
229	632
229	675
229	695
229	924
229	986
230	117
230	200
230	308
230	376
230	525
230	669
230	681
230	935
231	146
231	574
231	615
231	657
231	687
231	696
231	927
231	936
232	56
232	382
232	468
232	469
232	501
232	568
232	609
232	842
233	123
233	146
233	391
233	701
233	752
233	881
233	947
233	994
234	1
234	176
234	235
234	335
234	341
234	350
234	846
235	1
235	176
235	234
235	323
235	335
235	341
235	639
236	76
236	432
236	758
236	763
236	817
236	857
236	869
236	879
237	616
237	791
237	878
237	890
237	946
237	968
237	979
237	992
238	21
238	182
238	212
238	421
238	444
238	445
238	599
238	904
239	50
239	74
239	411
239	454
239	479
239	496
239	760
239	997
240	199
240	611
240	619
240	630
240	700
240	913
240	915
240	991
241	589
241	829
241	875
241	914
241	956
241	982
241	987
241	993
242	254
242	325
242	382
242	469
242	501
242	568
242	609
242	760
243	418
243	600
243	641
243	972
243	973
243	978
243	995
243	1000
244	5
244	721
244	803
244	859
244	901
244	911
244	955
244	983
245	160
245	669
245	758
245	780
245	817
245	869
245	871
245	936
246	84
246	223
246	547
246	621
246	745
246	756
246	842
246	847
247	93
247	290
247	786
247	824
247	830
247	909
247	948
247	986
248	43
248	777
248	828
248	876
248	900
248	917
248	923
248	926
249	275
249	421
249	627
249	666
249	894
249	966
249	970
249	985
250	432
250	436
250	619
250	672
250	679
250	690
250	740
250	854
251	15
251	158
251	299
251	367
251	447
251	529
251	534
251	575
252	184
252	727
252	797
252	851
252	921
252	963
252	974
252	998
253	703
253	868
253	878
253	893
253	912
253	950
253	968
253	992
254	242
254	782
254	823
254	886
254	935
254	966
254	970
254	985
255	472
255	580
255	728
255	752
255	841
255	865
255	870
255	925
255	937
256	307
256	453
256	496
256	683
256	774
256	811
256	839
256	882
256	899
257	147
257	343
257	561
257	763
257	905
257	946
257	963
257	967
257	998
258	11
258	419
258	489
258	605
258	635
258	678
258	737
258	751
258	783
259	79
259	706
259	937
259	943
259	949
259	955
259	960
259	965
259	997
260	723
260	768
260	816
260	882
260	906
260	927
260	938
260	942
260	957
261	714
261	746
261	858
261	872
261	911
261	945
261	958
261	983
261	984
262	513
262	852
262	897
262	919
262	927
262	938
262	953
262	957
262	998
263	75
263	491
263	631
263	782
263	800
263	857
263	869
263	871
263	879
264	391
264	767
264	788
264	823
264	881
264	883
264	904
264	924
264	981
265	534
265	726
265	747
265	794
265	855
265	903
265	948
265	990
265	999
266	49
266	183
266	311
266	522
266	674
266	949
266	960
266	965
266	997
267	145
267	379
267	631
267	793
267	886
267	890
267	968
267	979
267	992
268	146
268	525
268	751
268	933
268	952
268	969
268	973
268	995
268	1000
269	175
269	554
269	751
269	752
269	865
269	870
269	925
269	950
269	962
270	556
270	571
270	586
270	731
270	771
270	825
270	830
270	831
270	856
271	277
271	353
271	449
271	691
271	694
271	716
271	786
271	824
271	942
272	721
272	757
272	787
272	876
272	900
272	917
272	923
272	926
272	946
273	360
273	578
273	641
273	662
273	778
273	829
273	863
273	873
273	877
274	102
274	288
274	322
274	646
274	647
274	683
274	743
274	805
274	920
275	136
275	249
275	340
275	806
275	921
275	963
275	967
275	974
275	998
276	197
276	200
276	709
276	728
276	742
276	804
276	961
276	967
276	998
277	271
277	472
277	505
277	691
277	822
277	884
277	936
277	961
277	986
278	63
278	79
278	220
278	399
278	511
278	587
278	743
278	903
278	968
279	208
279	301
279	564
279	679
279	930
279	939
279	956
279	987
279	993
280	185
280	371
280	503
280	619
280	672
280	679
280	690
280	740
280	878
281	90
281	200
281	211
281	856
281	877
281	893
281	946
281	963
281	998
282	663
282	854
282	866
282	916
282	969
282	973
282	978
282	995
282	1000
283	302
283	686
283	816
283	906
283	919
283	927
283	938
283	942
283	957
284	216
284	564
284	700
284	701
284	769
284	971
284	976
284	978
284	979
285	474
285	571
285	701
285	889
285	928
285	943
285	971
285	976
285	989
286	74
286	537
286	880
286	914
286	939
286	953
286	982
286	987
286	993
287	430
287	478
287	633
287	753
287	811
287	839
287	867
287	882
287	899
288	67
288	71
288	205
288	274
288	587
288	647
288	683
288	743
288	905
289	531
289	537
289	750
289	767
289	794
289	910
289	948
289	990
289	999
290	9
290	34
290	138
290	215
290	219
290	247
290	319
290	661
290	992
291	316
291	714
291	743
291	859
291	901
291	945
291	946
291	983
291	984
292	628
292	662
292	697
292	822
292	824
292	844
292	881
292	936
292	986
293	135
293	544
293	562
293	745
293	756
293	796
293	814
293	842
293	847
294	508
294	654
294	787
294	835
294	868
294	934
294	947
294	970
294	994
295	355
295	428
295	574
295	664
295	686
295	687
295	696
295	935
295	985
296	58
296	341
296	490
296	788
296	810
296	892
296	904
296	975
296	981
297	184
297	342
297	352
297	541
297	586
297	771
297	785
297	856
297	898
298	32
298	577
298	579
298	795
298	823
298	855
298	935
298	966
298	985
299	19
299	41
299	251
299	311
299	447
299	529
299	534
299	930
299	949
300	193
300	506
300	550
300	670
300	765
300	885
300	944
300	954
300	964
301	10
301	101
301	279
301	886
301	935
301	963
301	966
301	970
301	985
302	283
302	883
302	930
302	939
302	953
302	971
302	982
302	987
302	993
303	477
303	526
303	608
303	682
303	699
303	814
303	842
303	847
303	962
304	44
304	535
304	663
304	769
304	872
304	916
304	951
304	971
304	989
305	27
305	154
305	217
305	411
305	454
305	479
305	496
305	516
305	957
306	434
306	557
306	656
306	914
306	930
306	956
306	982
306	987
306	993
307	256
307	617
307	774
307	801
307	811
307	839
307	867
307	882
307	899
308	44
308	230
308	376
308	432
308	604
308	669
308	681
308	845
308	994
309	569
309	632
309	675
309	762
309	786
309	806
309	946
309	986
309	994
310	52
310	368
310	494
310	504
310	771
310	819
310	849
310	871
310	984
311	15
311	19
311	266
311	299
311	431
311	447
311	529
311	534
311	954
312	79
312	102
312	205
312	647
312	683
312	743
312	890
312	931
312	999
313	16
313	800
313	810
313	855
313	883
313	904
313	975
313	976
313	981
314	553
314	661
314	682
314	894
314	935
314	966
314	970
314	985
314	995
315	365
315	487
315	614
315	815
315	876
315	949
315	960
315	965
315	997
316	291
316	565
316	826
316	896
316	937
316	945
316	948
316	983
316	984
317	22
317	23
317	649
317	748
317	774
317	850
317	891
317	975
317	981
318	579
318	659
318	670
318	761
318	885
318	889
318	930
318	943
318	988
319	9
319	34
319	138
319	215
319	219
319	290
319	774
319	847
319	963
320	326
320	528
320	650
320	668
320	685
320	693
320	710
320	927
320	966
321	422
321	549
321	554
321	748
321	788
321	850
321	887
321	963
321	975
322	63
322	274
322	450
322	511
322	587
322	647
322	683
322	890
322	996
323	229
323	235
323	571
323	691
323	808
323	831
323	880
323	927
323	986
324	223
324	363
324	516
324	791
324	815
324	949
324	955
324	960
324	997
325	56
325	242
325	382
325	465
325	469
325	501
325	568
325	609
325	932
326	7
326	320
326	329
326	372
326	650
326	668
326	693
326	710
326	907
327	573
327	590
327	600
327	816
327	852
327	919
327	938
327	957
327	960
328	450
328	688
328	784
328	846
328	951
328	954
328	976
328	983
328	989
329	326
329	412
329	650
329	668
329	686
329	693
329	710
329	909
329	955
330	495
330	579
330	601
330	772
330	836
330	858
330	888
330	889
330	988
331	97
331	115
331	485
331	574
331	615
331	664
331	686
331	687
331	937
332	625
332	711
332	837
332	864
332	929
332	931
332	932
332	944
332	994
333	158
333	393
333	589
333	702
333	812
333	865
333	870
333	925
333	963
334	39
334	412
334	530
334	608
334	650
334	668
334	693
334	710
334	938
335	1
335	91
335	176
335	234
335	235
335	341
335	369
335	866
335	982
336	23
336	533
336	566
336	791
336	808
336	920
336	949
336	960
336	997
337	627
337	725
337	894
337	907
337	935
337	966
337	970
337	985
337	991
338	103
338	446
338	670
338	730
338	739
338	833
338	954
338	980
338	988
339	44
339	108
339	414
339	703
339	793
339	890
339	968
339	979
339	992
340	5
340	275
340	439
340	471
340	485
340	532
340	538
340	557
340	809
341	1
341	91
341	176
341	234
341	235
341	296
341	335
341	624
341	626
342	297
342	463
342	586
342	603
342	731
342	810
342	826
342	856
342	898
343	257
343	500
343	602
343	640
343	653
343	671
343	697
343	735
343	896
344	596
344	689
344	782
344	796
344	817
344	857
344	869
344	871
344	879
345	377
345	398
345	855
345	886
345	894
345	935
345	962
345	970
345	985
346	205
346	373
346	445
346	620
346	836
346	961
346	964
346	980
346	988
347	691
347	864
347	920
347	936
347	939
347	953
347	956
347	987
347	993
348	411
348	560
348	794
348	800
348	827
348	940
348	951
348	990
348	999
349	354
349	358
349	471
349	485
349	487
349	532
349	538
349	557
349	831
350	38
350	147
350	234
350	455
350	614
350	881
350	934
350	947
350	968
350	994
351	510
351	616
351	837
351	884
351	903
351	907
351	931
351	932
351	944
351	952
352	62
352	109
352	297
352	530
352	591
352	784
352	846
352	928
352	976
352	991
353	271
353	916
353	955
353	969
353	972
353	973
353	975
353	978
353	995
353	1000
354	14
354	119
354	192
354	349
354	427
354	466
354	472
354	518
354	539
354	555
355	295
355	760
355	811
355	874
355	913
355	915
355	941
355	977
355	991
355	996
356	446
356	768
356	808
356	854
356	897
356	919
356	927
356	942
356	957
356	980
357	510
357	775
357	804
357	894
357	933
357	952
357	969
357	972
357	995
357	1000
358	204
358	349
358	439
358	471
358	532
358	538
358	557
358	664
358	926
358	968
359	18
359	161
359	463
359	476
359	603
359	771
359	785
359	856
359	882
359	898
360	218
360	273
360	512
360	702
360	819
360	826
360	859
360	872
360	896
360	984
361	619
361	673
361	676
361	764
361	774
361	798
361	839
361	867
361	882
361	899
362	105
362	631
362	643
362	661
362	878
362	913
362	941
362	959
362	977
362	991
363	122
363	218
363	324
363	595
363	701
363	712
363	863
363	928
363	951
363	971
364	36
364	525
364	610
364	742
364	747
364	918
364	921
364	946
364	967
364	998
365	315
365	369
365	381
365	520
365	576
365	622
365	718
365	760
365	807
365	949
366	759
366	772
366	806
366	893
366	896
366	921
366	923
366	961
366	967
366	974
367	251
367	425
367	875
367	914
367	950
367	953
367	956
367	982
367	987
367	993
368	116
368	310
368	693
368	863
368	872
368	911
368	945
368	958
368	971
368	983
369	335
369	365
369	520
369	576
369	613
369	622
369	623
369	665
369	760
369	876
370	617
370	710
370	716
370	952
370	966
370	972
370	973
370	978
370	995
370	1000
371	163
371	280
371	463
371	603
371	731
371	785
371	825
371	856
371	898
371	1000
372	14
372	47
372	183
372	192
372	326
372	427
372	518
372	524
372	539
372	555
373	24
373	346
373	833
373	836
373	888
373	889
373	902
373	962
373	976
373	988
374	746
374	801
374	809
374	812
374	827
374	865
374	925
374	927
374	937
374	962
375	75
375	580
375	758
375	780
375	782
375	808
375	871
375	879
375	928
375	987
376	117
376	230
376	308
376	407
376	470
376	525
376	669
376	681
376	867
376	993
377	345
377	553
377	596
377	753
377	795
377	803
377	823
377	966
377	970
377	985
378	468
378	580
378	652
378	689
378	780
378	857
378	871
378	879
378	911
378	925
379	267
379	422
379	579
379	698
379	714
379	802
379	818
379	836
379	954
379	964
380	454
380	562
380	570
380	676
380	811
380	839
380	867
380	882
380	899
380	955
381	365
381	396
381	548
381	834
381	880
381	912
381	922
381	968
381	979
381	992
382	232
382	242
382	325
382	469
382	501
382	568
382	609
382	880
382	918
382	982
383	531
383	630
383	639
383	661
383	696
383	783
383	866
383	915
383	991
383	996
384	763
384	847
384	889
384	914
384	939
384	953
384	956
384	982
384	987
384	993
385	436
385	462
385	523
385	612
385	717
385	751
385	819
385	849
385	901
385	958
386	439
386	466
386	721
386	840
386	845
386	879
386	900
386	917
386	923
386	926
387	459
387	465
387	561
387	680
387	741
387	754
387	776
387	777
387	790
387	855
388	674
388	739
388	791
388	936
388	949
388	954
388	955
388	965
388	983
388	997
389	113
389	140
389	394
389	613
389	635
389	670
389	678
389	706
389	737
389	783
390	426
390	568
390	621
390	852
390	877
390	897
390	919
390	921
390	942
390	957
391	229
391	233
391	264
391	717
391	755
391	835
391	868
391	881
391	934
391	994
392	219
392	552
392	632
392	822
392	830
392	831
392	879
392	936
392	986
392	989
393	137
393	333
393	541
393	734
393	748
393	883
393	891
393	924
393	981
393	989
394	140
394	157
394	389
394	545
394	552
394	635
394	678
394	739
394	783
394	980
395	497
395	501
395	637
395	837
395	857
395	907
395	929
395	931
395	932
395	944
396	82
396	381
396	638
396	639
396	717
396	720
396	901
396	958
396	983
396	984
397	159
397	504
397	563
397	617
397	703
397	880
397	904
397	922
397	979
397	992
398	345
398	588
398	638
398	705
398	803
398	896
398	915
398	945
398	983
398	984
399	205
399	278
399	511
399	587
399	647
399	683
399	743
399	769
399	904
399	999
400	26
400	631
400	663
400	700
400	820
400	862
400	878
400	950
400	968
400	979
401	430
401	508
401	542
401	572
401	588
401	658
401	755
401	868
401	910
401	994
402	652
402	758
402	780
402	782
402	817
402	828
402	871
402	879
402	900
402	941
403	629
403	798
403	835
403	878
403	907
403	929
403	931
403	932
403	944
403	974
404	487
404	536
404	791
404	853
404	933
404	949
404	955
404	960
404	965
404	997
405	75
405	580
405	652
405	692
405	782
405	817
405	857
405	869
405	874
405	898
406	57
406	617
406	797
406	853
406	862
406	901
406	912
406	922
406	950
406	968
407	191
407	376
407	624
407	746
407	801
407	865
407	873
407	904
407	937
407	962
408	445
408	579
408	616
408	864
408	884
408	907
408	929
408	932
408	944
408	1000
409	722
409	799
409	860
409	920
409	953
409	956
409	970
409	982
409	987
409	993
410	588
410	605
410	768
410	906
410	916
410	919
410	927
410	928
410	938
410	957
411	27
411	217
411	239
411	305
411	348
411	447
411	454
411	479
411	496
411	936
412	135
412	329
412	334
412	528
412	668
412	693
412	710
412	727
412	941
412	955
413	120
413	569
413	711
413	748
413	837
413	884
413	929
413	931
413	932
413	944
414	339
414	625
414	702
414	750
414	799
414	833
414	910
414	940
414	990
414	999
415	436
415	503
415	619
415	672
415	679
415	690
415	740
415	856
415	876
415	979
416	174
416	562
416	682
416	745
416	756
416	759
416	814
416	842
416	879
416	985
417	161
417	713
417	783
417	832
417	853
417	874
417	941
417	977
417	995
417	996
418	117
418	243
418	432
418	457
418	464
418	470
418	525
418	669
418	681
418	801
419	149
419	258
419	489
419	545
419	635
419	678
419	737
419	783
419	917
419	988
420	721
420	740
420	780
420	933
420	952
420	969
420	972
420	978
420	995
420	1000
421	21
421	81
421	182
421	212
421	238
421	249
421	444
421	445
421	523
421	829
422	321
422	379
422	670
422	730
422	775
422	818
422	821
422	833
422	980
422	991
423	181
423	459
423	699
423	725
423	852
423	919
423	927
423	938
423	942
423	957
424	666
424	715
424	746
424	752
424	834
424	854
424	865
424	925
424	937
424	962
424	988
425	130
425	367
425	578
